"simRun","year","scenario","meanGV","varGV","gGain","relVar","accuracy"
5,1,"Broad adaptation",0.38410580282696,1.18984818789469,-0.989152039627645,1.18233848684071,0
5,2,"Broad adaptation",0.348852394701246,1.33039676325183,-1.02440544775336,1.32199999291016,0
5,3,"Broad adaptation",0.0521396107788613,1.08700840683462,-1.32111823167574,1.08014777683027,0
5,4,"Broad adaptation",0.833357545920331,0.73552816691699,-0.539900296534274,0.730885896830333,0
5,5,"Broad adaptation",1.12040289616001,0.762689747539393,-0.252854946294593,0.757876047725227,0
5,6,"Broad adaptation",0.585120370227673,1.52133712362967,-0.788137472226931,1.51173523734114,0
5,7,"Broad adaptation",0.992425317782368,0.778079354362347,-0.380832524672236,0.773168523378208,0
5,8,"Broad adaptation",1.36115094538138,0.88154551289583,-0.0121068970732239,0.875981657494211,0
5,9,"Broad adaptation",1.23918956455,0.839835461099622,-0.134068277904608,0.834534857786062,0
5,10,"Broad adaptation",1.3732578424546,1.00635156610189,0,1,0
5,11,"Broad adaptation",2.49545120943176,0.844155257063481,1.12219336697715,0.838827389451305,0.190080671128242
5,12,"Broad adaptation",1.98395941948609,1.00303629328127,0.610701577031487,0.996705651451941,0.124914969923226
5,13,"Broad adaptation",2.00640185033861,0.851609537031803,0.633144007884002,0.84623462189314,0.12231666639156
5,14,"Broad adaptation",2.03608796983853,0.885364579801807,0.662830127383926,0.879776620442171,-0.0988681497379058
5,15,"Broad adaptation",2.86768396743219,0.763021573637503,1.49442612497758,0.758205779510108,0.0486736354759122
5,16,"Broad adaptation",2.68655669752047,1.26188573012918,1.31329885506587,1.25392136568843,0.0950868009218651
5,17,"Broad adaptation",2.68330745659002,1.04035062041951,1.31004961413542,1.03378447002305,0.159933134671614
5,18,"Broad adaptation",2.58658536240472,0.665965862468832,1.21332751995011,0.661762633359289,0.0331516957844696
5,19,"Broad adaptation",3.05358000537364,1.06495853021575,1.68032216291903,1.05823706752986,-0.128234108022434
5,20,"Broad adaptation",3.24466338230079,0.715151035865405,1.87140553984619,0.710637375599808,0.00877532764342486
