"simRun","year","scenario","meanGV","varGV","gGain","relVar","accuracy"
2,1,"Narrow adaptation",0.523293055588641,1.3721100232449,-1.36160594832697,1.10781408120314,0
2,2,"Narrow adaptation",0.552282673105024,1.30394065113856,-1.33261633081058,1.05277549898537,0
2,3,"Narrow adaptation",0.340432648060372,1.1306800769014,-1.54446635585523,0.912888390367546,0
2,4,"Narrow adaptation",0.922988068010351,1.78398421951024,-0.961910935905255,1.44035303695532,0
2,5,"Narrow adaptation",1.02298294699623,1.5417324013192,-0.861916056919373,1.24476378329297,0
2,6,"Narrow adaptation",0.948416105280296,1.61228539961769,-0.93648289863531,1.30172685743577,0
2,7,"Narrow adaptation",1.60547027134566,1.23977215240777,-0.279428732569946,1.00096714159467,0
2,8,"Narrow adaptation",1.58696887923948,1.35588681935015,-0.297930124676121,1.09471579213567,0
2,9,"Narrow adaptation",1.73826471664655,1.23136729820752,-0.146634287269059,0.994181231080382,0
2,10,"Narrow adaptation",1.88489900391561,1.23857427570764,0,1,0
2,11,"Narrow adaptation",2.52354696345643,1.24732274509384,0.638647959540821,1.00706333851573,0.363639781106359
2,12,"Narrow adaptation",2.67820418402935,1.32505242904084,0.793305180113749,1.06982072454539,0.128089362903441
2,13,"Narrow adaptation",3.66679366199222,0.928279638477897,1.78189465807662,0.749474340525551,0.276985617678807
2,14,"Narrow adaptation",2.50869311400275,1.07974576287789,0.623794110087141,0.871765047970979,0.343274801139204
2,15,"Narrow adaptation",3.427990826437,1.79273731121686,1.5430918225214,1.44742010743974,0.29478686339875
2,16,"Narrow adaptation",3.19705384802613,1.29508583030392,1.31215484411052,1.04562629444568,0.0955502166881823
2,17,"Narrow adaptation",3.97378116808847,0.845868719957771,2.08888216417286,0.682937419699352,0.122056856776401
2,18,"Narrow adaptation",2.91216792270037,1.42278978268019,1.02726891878477,1.14873190133656,0.304066165781203
2,19,"Narrow adaptation",3.89029489180007,1.41483306651726,2.00539588788447,1.14230780847512,0.261997948552551
2,20,"Narrow adaptation",3.78824115894713,0.954193165346118,1.90334215503153,0.770396401782972,0.342156861089036
